BOLSIG+ version: 07/2024
Collision input data:
--------------------------------------------------
Ar                                                              
E:\博士课程\激光加工\Cross section.txt
 
 
 
C1 Input cross section
ELASTIC
Ar                                                              
  0.136000E-04
--------------------------------
75.0000	0.123000E-22
80.0000	0.102000E-22
85.0000	0.863000E-23
90.0000	0.733000E-23
95.0000	0.628000E-23
100.000	0.543000E-23
--------------------------------
Extra points added by BOLSIG+:
130.000	0.448606E-23
169.000	0.368861E-23
219.700	0.302032E-23
285.610	0.246403E-23
371.293	0.200364E-23
482.681	0.162452E-23
627.485	0.131368E-23
815.730	0.105979E-23
1060.45	0.853119E-24
1378.58	0.685397E-24
1792.16	0.549653E-24
2329.81	0.440059E-24
3028.75	0.351776E-24
3937.37	0.280804E-24
5118.59	0.223854E-24
6654.16	0.178235E-24
8650.41	0.141750E-24
11245.5	0.112612E-24
 
 
C3 Input cross section
EXCITATION
Ar                                                              
   11.6230       1.00000    
--------------------------------
11.6230	0.00000
11.7000	0.488000E-23
11.8000	0.114000E-22
11.9000	0.179000E-22
12.0000	0.244000E-22
12.1000	0.310000E-22
12.2000	0.375000E-22
12.3000	0.441000E-22
12.4000	0.507000E-22
12.5000	0.573000E-22
12.6000	0.638000E-22
12.7000	0.704000E-22
12.8000	0.770000E-22
12.9000	0.836000E-22
13.0000	0.901000E-22
13.1000	0.967000E-22
13.2000	0.103000E-21
13.3000	0.110000E-21
13.4000	0.116000E-21
13.5000	0.123000E-21
13.6000	0.129000E-21
13.7000	0.136000E-21
13.8000	0.142000E-21
13.9000	0.148000E-21
14.0000	0.155000E-21
14.1000	0.161000E-21
14.2000	0.167000E-21
14.3000	0.173000E-21
14.4000	0.180000E-21
14.5000	0.186000E-21
14.6000	0.192000E-21
14.7000	0.198000E-21
14.8000	0.204000E-21
14.9000	0.210000E-21
15.0000	0.216000E-21
15.1000	0.222000E-21
15.2000	0.228000E-21
15.3000	0.234000E-21
15.4000	0.240000E-21
15.5000	0.246000E-21
15.6000	0.251000E-21
15.7000	0.257000E-21
15.8000	0.263000E-21
15.9000	0.268000E-21
16.0000	0.274000E-21
16.1000	0.279000E-21
16.2000	0.285000E-21
16.3000	0.290000E-21
16.4000	0.296000E-21
16.5000	0.301000E-21
16.6000	0.306000E-21
16.7000	0.312000E-21
16.8000	0.317000E-21
16.9000	0.322000E-21
17.0000	0.327000E-21
17.1000	0.332000E-21
17.2000	0.337000E-21
17.3000	0.342000E-21
17.4000	0.347000E-21
17.5000	0.352000E-21
17.6000	0.357000E-21
17.7000	0.362000E-21
17.8000	0.366000E-21
17.9000	0.371000E-21
18.0000	0.376000E-21
18.1000	0.380000E-21
18.2000	0.385000E-21
18.3000	0.390000E-21
18.4000	0.394000E-21
18.5000	0.399000E-21
18.6000	0.403000E-21
18.7000	0.407000E-21
18.8000	0.412000E-21
18.9000	0.416000E-21
